case_id,declared_salary,declared_emi,slip_salary,bank_salary_average,bank_emi_total,employer_match_score,slip_extraction_confidence,missing_document_count,missing_field_count,low_confidence_count,extraction_failure_count,consistency_category
SYN_1827,87537.44,22516.23,87537.44,63802.05,22516.23,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1828,81308.76,15372.67,81308.76,81308.76,15372.67,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1829,67570.99,22016.93,67570.99,67570.99,22016.93,1,0.95,0,0,0,0,CONSISTENT
SYN_1830,93216.31,10678.34,93216.31,93216.31,10678.34,1,0.95,0,0,0,0,CONSISTENT
SYN_1831,56469.38,16306.39,56469.38,56469.38,16306.39,1,0.3,2,2,1,1,DATA_QUALITY_ISSUE
SYN_1832,97848.4,30969.59,97848.4,58709.04,61939.18,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_1833,105213.46,20575.47,105213.46,105213.46,20575.47,1,0.95,0,0,0,0,CONSISTENT
SYN_1834,84562.16,23719.33,84562.16,84562.16,23719.33,1,0.95,0,0,0,0,CONSISTENT
SYN_1835,77438.7,10820.6,77438.7,46463.22,21641.2,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_1836,107418.36,22710.71,107418.36,107418.36,22710.71,1,0.95,0,0,0,0,CONSISTENT
SYN_1837,45553.35,13178.46,45553.35,45553.35,13178.46,1,0.95,0,0,0,0,CONSISTENT
SYN_1838,92409.9,22940.36,92409.9,92409.9,22940.36,1,0.95,0,0,0,0,CONSISTENT
SYN_1839,84739.13,11588.39,84739.13,60441.74,11588.39,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1840,69658.7,20733.35,69658.7,69658.7,20733.35,1,0.17,1,3,1,1,DATA_QUALITY_ISSUE
SYN_1841,84295.33,22702.85,84295.33,50577.2,45405.7,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_1842,43037.43,14589.47,43037.43,43037.43,14589.47,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1843,82931.62,21605.97,82931.62,48883.64,21605.97,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1844,73246.9,22753.32,73246.9,73246.9,22753.32,1,0.95,0,0,0,0,CONSISTENT
SYN_1845,69318.6,10379.24,69318.6,69318.6,10379.24,1,0.95,0,0,0,0,CONSISTENT
SYN_1846,106239.9,12235.73,106239.9,106239.9,23411.14,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1847,98719.08,30304.91,98719.08,72200.46,30304.91,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1848,68899.97,10233.86,68899.97,68899.97,10233.86,1,0.95,0,0,0,0,CONSISTENT
SYN_1849,67745.74,14047.89,67745.74,43439.37,14047.89,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1850,87626.71,9443.27,87626.71,87626.71,9443.27,1,0.95,0,0,0,0,CONSISTENT
SYN_1851,63197.9,7637.14,63197.9,63197.9,7637.14,1,0.38,2,3,1,1,DATA_QUALITY_ISSUE
SYN_1852,63232.56,17479.99,63232.56,47187.43,17479.99,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1853,58769.95,11294.16,58769.95,58769.95,11294.16,1,0.95,0,0,0,0,CONSISTENT
SYN_1854,99246.98,19531.39,99246.98,99246.98,36057.07,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1855,79488.78,12891.6,79488.78,47693.27,25783.2,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_1856,64824.57,9185.06,64824.57,64824.57,9185.06,1,0.95,0,0,0,0,CONSISTENT
SYN_1857,86253.77,15304.29,86253.77,86253.77,36099.03,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1858,62254.45,12479.11,62254.45,62254.45,12479.11,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1859,85876.1,8650.12,85876.1,85876.1,8650.12,1,0.95,0,0,0,0,CONSISTENT
SYN_1860,96652.69,29208.27,96652.69,96652.69,29208.27,1,0.95,0,0,0,0,CONSISTENT
SYN_1861,64318.92,20315.61,64318.92,64318.92,20315.61,1,0.95,0,0,0,0,CONSISTENT
SYN_1862,106757.91,37280.07,106757.91,106757.91,37280.07,1,0.15,1,1,2,1,DATA_QUALITY_ISSUE
SYN_1863,69263.61,23078.14,69263.61,69263.61,36424.85,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1864,75068.7,22239.23,75068.7,75068.7,51045.43,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1865,93848.54,16486.35,93848.54,93848.54,16486.35,1,0.95,0,0,0,0,CONSISTENT
SYN_1866,72000.17,12110.32,72000.17,46012.82,12110.32,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1867,107605.65,21628.1,107605.65,64563.39,43256.2,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_1868,48830.25,5068.26,48830.25,28571.73,5068.26,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1869,63255.16,11667.68,63255.16,38992.35,11667.68,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1870,106461.15,35251.8,106461.15,106461.15,35251.8,1,0.95,0,0,0,0,CONSISTENT
SYN_1871,72379.97,11903.08,72379.97,45023.73,11903.08,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1872,75379.36,13147.64,75379.36,38434.76,13147.64,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1873,47860.1,5240.39,47860.1,47860.1,13072.65,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1874,78021.0,22548.15,78021.0,49597.5,22548.15,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1875,58434.3,18090.57,58434.3,58434.3,18090.57,1,0.95,0,0,0,0,CONSISTENT
SYN_1876,57466.51,9703.65,57466.51,57466.51,23946.08,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1877,66126.79,14647.81,66126.79,66126.79,14647.81,1,0.95,0,0,0,0,CONSISTENT
SYN_1878,60368.1,14006.12,60368.1,60368.1,34587.29,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1879,71341.53,19412.05,71341.53,71341.53,19412.05,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1880,72332.31,21476.85,72332.31,72332.31,21476.85,1,0.95,0,0,0,0,CONSISTENT
SYN_1881,65136.29,19099.27,65136.29,65136.29,19099.27,1,0.95,0,0,0,0,CONSISTENT
SYN_1882,80126.87,23723.16,80126.87,54099.9,23723.16,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1883,55585.99,16013.42,55585.99,55585.99,16013.42,1,0.95,0,0,0,0,CONSISTENT
SYN_1884,73738.03,17588.85,73738.03,73738.03,17588.85,1,0.26,1,2,2,1,DATA_QUALITY_ISSUE
SYN_1885,87918.11,23214.84,87918.11,87918.11,23214.84,1,0.24,1,2,2,1,DATA_QUALITY_ISSUE
SYN_1886,86128.32,22094.03,86128.32,86128.32,52831.26,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1887,71640.41,18906.43,71640.41,40962.39,18906.43,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1888,67669.82,20647.23,67669.82,67669.82,20647.23,1,0.95,0,0,0,0,CONSISTENT
SYN_1889,44853.98,12681.66,44853.98,44853.98,22671.24,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1890,76415.98,8980.82,76415.98,76415.98,8980.82,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1891,31571.73,7979.94,31571.73,18943.04,15959.88,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_1892,74693.82,9934.93,74693.82,74693.82,22415.52,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1893,91411.76,17285.75,91411.76,91411.76,17285.75,1,0.95,0,0,0,0,CONSISTENT
SYN_1894,66801.36,22744.0,66801.36,66801.36,22744.0,1,0.95,0,0,0,0,CONSISTENT
SYN_1895,41207.74,7465.87,41207.74,41207.74,18526.17,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1896,60488.17,10809.31,60488.17,60488.17,10809.31,1,0.95,0,0,0,0,CONSISTENT
SYN_1897,36435.21,5244.7,36435.21,19801.8,5244.7,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1898,45368.89,14909.65,45368.89,45368.89,14909.65,1,0.95,0,0,0,0,CONSISTENT
SYN_1899,86947.72,26296.69,86947.72,86947.72,26296.69,1,0.95,0,0,0,0,CONSISTENT
SYN_1900,86942.0,14411.42,86942.0,52165.2,28822.84,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_1901,49385.26,14004.55,49385.26,49385.26,14004.55,1,0.95,0,0,0,0,CONSISTENT
SYN_1902,71238.73,22707.13,71238.73,71238.73,35939.44,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1903,73732.17,15458.16,73732.17,73732.17,15458.16,1,0.33,2,2,1,1,DATA_QUALITY_ISSUE
SYN_1904,46845.1,6684.42,46845.1,27177.79,6684.42,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1905,79974.72,19308.84,79974.72,57134.8,19308.84,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1906,59292.64,19451.76,59292.64,59292.64,19451.76,1,0.38,2,1,1,1,DATA_QUALITY_ISSUE
SYN_1907,77193.16,18709.24,77193.16,46543.78,18709.24,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1908,91947.04,10876.01,91947.04,91947.04,24630.29,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1909,70674.57,9590.97,70674.57,70674.57,9590.97,1,0.95,0,0,0,0,CONSISTENT
SYN_1910,87686.95,12376.53,87686.95,87686.95,27892.74,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1911,99239.91,30403.59,99239.91,99239.91,30403.59,1,0.12,1,3,1,1,DATA_QUALITY_ISSUE
SYN_1912,87390.43,26488.34,87390.43,87390.43,26488.34,1,0.95,0,0,0,0,CONSISTENT
SYN_1913,71734.72,23384.68,71734.72,43040.83,46769.36,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_1914,80764.18,19228.7,80764.18,80764.18,19228.7,1,0.95,0,0,0,0,CONSISTENT
SYN_1915,50643.92,7475.21,50643.92,50643.92,7475.21,1,0.95,0,0,0,0,CONSISTENT
SYN_1916,69451.34,6952.11,69451.34,69451.34,16030.81,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1917,68280.58,15104.67,68280.58,68280.58,15104.67,1,0.95,0,0,0,0,CONSISTENT
SYN_1918,56777.91,10230.13,56777.91,56777.91,10230.13,1,0.95,0,0,0,0,CONSISTENT
SYN_1919,72826.82,15114.77,72826.82,72826.82,15114.77,1,0.36,2,1,2,1,DATA_QUALITY_ISSUE
SYN_1920,75645.61,26335.98,75645.61,75645.61,26335.98,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1921,76120.39,23308.77,76120.39,76120.39,54929.73,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1922,90524.99,30548.32,90524.99,90524.99,30548.32,1,0.27,2,1,2,1,DATA_QUALITY_ISSUE
SYN_1923,74731.58,10475.75,74731.58,74731.58,10475.75,1,0.95,0,0,0,0,CONSISTENT
SYN_1924,60354.0,8427.23,60354.0,60354.0,8427.23,1,0.25,1,2,2,1,DATA_QUALITY_ISSUE
SYN_1925,53542.81,10354.38,53542.81,32125.69,20708.76,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_1926,88513.94,10444.22,88513.94,88513.94,18347.16,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1927,37671.35,5193.54,37671.35,37671.35,5193.54,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1928,67358.27,19713.95,67358.27,39014.17,19713.95,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1929,60963.3,10984.57,60963.3,60963.3,10984.57,1,0.95,0,0,0,0,CONSISTENT
SYN_1930,78945.22,12484.56,78945.22,47367.13,24969.12,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_1931,55184.59,16740.34,55184.59,55184.59,37545.76,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1932,68398.71,10881.15,68398.71,68398.71,17386.52,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1933,54987.17,6271.93,54987.17,54987.17,9914.09,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1934,78447.35,23212.26,78447.35,78447.35,23212.26,1,0.38,2,3,1,1,DATA_QUALITY_ISSUE
SYN_1935,72928.76,19943.52,72928.76,47170.09,19943.52,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1936,83867.04,14001.06,83867.04,53380.13,14001.06,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1937,79461.93,14488.32,79461.93,40736.96,14488.32,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1938,77092.47,18202.71,77092.47,42441.88,18202.71,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1939,79428.49,21932.07,79428.49,79428.49,21932.07,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1940,71426.49,16796.14,71426.49,53918.43,16796.14,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1941,73132.16,17901.47,73132.16,40714.38,17901.47,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1942,39927.41,10722.38,39927.41,39927.41,10722.38,1,0.29,1,2,2,1,DATA_QUALITY_ISSUE
SYN_1943,64174.1,12237.47,64174.1,64174.1,12237.47,1,0.95,0,0,0,0,CONSISTENT
SYN_1944,67373.59,18248.72,67373.59,67373.59,18248.72,1,0.95,0,0,0,0,CONSISTENT
SYN_1945,97987.5,30408.94,97987.5,97987.5,63243.49,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1946,75152.2,12830.09,75152.2,75152.2,30726.39,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1947,94535.17,11346.34,94535.17,94535.17,11346.34,1,0.95,0,0,0,0,CONSISTENT
SYN_1948,61665.6,15251.22,61665.6,61665.6,15251.22,1,0.95,0,0,0,0,CONSISTENT
SYN_1949,86667.7,11452.69,86667.7,86667.7,17389.55,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1950,83917.57,14714.77,83917.57,83917.57,31283.36,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1951,82066.43,20210.45,82066.43,82066.43,20210.45,1,0.95,0,0,0,0,CONSISTENT
SYN_1952,25556.2,5722.61,25556.2,15329.13,5722.61,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1953,72948.03,13783.4,72948.03,72948.03,13783.4,1,0.95,0,0,0,0,CONSISTENT
SYN_1954,62280.7,10974.45,62280.7,43993.41,10974.45,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1955,61047.26,7877.85,61047.26,36628.36,15755.7,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_1956,65859.08,13893.89,65859.08,65859.08,23453.1,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1957,77672.74,18003.54,77672.74,77672.74,40224.01,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1958,57697.98,18576.92,57697.98,57697.98,18576.92,1,0.95,0,0,0,0,CONSISTENT
SYN_1959,66010.24,13724.52,66010.24,66010.24,13724.52,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1960,66939.35,20800.57,66939.35,40163.61,41601.14,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_1961,70970.59,20468.1,70970.59,55831.98,20468.1,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1962,97506.31,30284.76,97506.31,97506.31,30284.76,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1963,80246.65,11938.87,80246.65,80246.65,11938.87,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1964,69781.43,14979.45,69781.43,41868.86,29958.9,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_1965,61311.32,10587.27,61311.32,61311.32,26295.94,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1966,74906.97,13492.37,74906.97,74906.97,13492.37,1,0.4,2,2,1,1,DATA_QUALITY_ISSUE
SYN_1967,54141.08,10605.35,54141.08,54141.08,10605.35,1,0.35,1,3,2,1,DATA_QUALITY_ISSUE
SYN_1968,53292.4,9211.79,53292.4,53292.4,16914.32,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1969,75825.41,20829.88,75825.41,75825.41,20829.88,1,0.95,0,0,0,0,CONSISTENT
SYN_1970,70202.1,9480.19,70202.1,42121.26,18960.38,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_1971,75398.4,9067.78,75398.4,53905.02,9067.78,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1972,74212.33,23705.51,74212.33,74212.33,23705.51,1,0.95,0,0,0,0,CONSISTENT
SYN_1973,61590.86,10342.76,61590.86,36954.52,20685.52,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_1974,82864.01,20790.29,82864.01,82864.01,20790.29,1,0.95,0,0,0,0,CONSISTENT
SYN_1975,77571.99,26597.81,77571.99,45214.52,26597.81,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1976,36467.99,5700.31,36467.99,36467.99,5700.31,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1977,82659.73,19868.88,82659.73,82659.73,33497.61,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1978,70081.9,15660.66,70081.9,70081.9,15660.66,1,0.95,0,0,0,0,CONSISTENT
SYN_1979,73979.66,13644.05,73979.66,73979.66,13644.05,1,0.26,1,2,1,1,DATA_QUALITY_ISSUE
SYN_1980,98534.55,18952.69,98534.55,98534.55,18952.69,1,0.95,0,0,0,0,CONSISTENT
SYN_1981,100101.63,18890.32,100101.63,68450.03,18890.32,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1982,81626.2,19337.58,81626.2,81626.2,41391.77,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1983,75016.65,23263.46,75016.65,75016.65,23263.46,1,0.95,0,0,0,0,CONSISTENT
SYN_1984,51833.49,15408.03,51833.49,51833.49,15408.03,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1985,49998.55,7398.2,49998.55,49998.55,7398.2,1,0.95,0,0,0,0,CONSISTENT
SYN_1986,52578.66,13025.26,52578.66,52578.66,13025.26,1,0.95,0,0,0,0,CONSISTENT
SYN_1987,64251.4,19751.58,64251.4,64251.4,19751.58,1,0.31,1,2,2,1,DATA_QUALITY_ISSUE
SYN_1988,87143.92,27354.23,87143.92,57446.02,27354.23,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1989,82129.15,12997.85,82129.15,82129.15,12997.85,1,0.95,0,0,0,0,CONSISTENT
SYN_1990,104411.16,31885.49,104411.16,104411.16,48739.23,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1991,55140.58,10925.94,55140.58,55140.58,20125.83,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1992,60592.19,10221.87,60592.19,36355.31,20443.74,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_1993,97107.19,16946.16,97107.19,97107.19,16946.16,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1994,88080.96,13735.75,88080.96,68682.08,13735.75,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1995,95689.64,18446.72,95689.64,68516.7,18446.72,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1996,86520.47,23915.54,86520.47,86520.47,47573.51,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1997,84030.56,21183.05,84030.56,84030.56,21183.05,1,0.95,0,0,0,0,CONSISTENT
SYN_1998,67268.79,22602.24,67268.79,34599.81,22602.24,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1999,67872.78,10712.26,67872.78,40723.67,21424.52,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2000,92602.66,16311.39,92602.66,92602.66,16311.39,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2001,64893.57,21324.7,64893.57,64893.57,21324.7,1,0.95,0,0,0,0,CONSISTENT
SYN_2002,90447.61,28211.52,90447.61,54268.57,56423.04,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2003,77875.04,19517.65,77875.04,77875.04,19517.65,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2004,78581.56,25307.37,78581.56,78581.56,25307.37,1,0.95,0,0,0,0,CONSISTENT
SYN_2005,66547.78,17278.19,66547.78,39928.67,34556.38,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2006,74502.67,24702.85,74502.67,74502.67,24702.85,1,0.95,0,0,0,0,CONSISTENT
SYN_2007,83596.41,10287.98,83596.41,83596.41,10287.98,1,0.32,1,1,2,1,DATA_QUALITY_ISSUE
SYN_2008,59867.17,19302.48,59867.17,59867.17,37455.2,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2009,73868.8,18526.7,73868.8,73868.8,18526.7,1,0.2,1,1,2,1,DATA_QUALITY_ISSUE
SYN_2010,99884.1,33012.91,99884.1,59930.46,66025.82,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2011,77435.32,25049.8,77435.32,77435.32,25049.8,1,0.95,0,0,0,0,CONSISTENT
SYN_2012,59140.16,6598.0,59140.16,59140.16,6598.0,1,0.21,1,1,2,1,DATA_QUALITY_ISSUE
SYN_2013,53597.6,9642.07,53597.6,53597.6,20169.36,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2014,76040.06,10407.09,76040.06,76040.06,10407.09,1,0.95,0,0,0,0,CONSISTENT
SYN_2015,83829.53,24170.42,83829.53,83829.53,24170.42,1,0.95,0,0,0,0,CONSISTENT
SYN_2016,85925.18,22971.78,85925.18,85925.18,22971.78,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2017,69678.47,17793.52,69678.47,51099.63,17793.52,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2018,76640.11,14513.98,76640.11,44698.66,14513.98,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2019,86260.39,16008.51,86260.39,86260.39,36335.67,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2020,80852.31,25930.07,80852.31,80852.31,52581.31,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2021,98074.96,33460.49,98074.96,51201.9,33460.49,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2022,82207.78,27489.26,82207.78,82207.78,27489.26,1,0.95,0,0,0,0,CONSISTENT
SYN_2023,69520.79,8579.86,69520.79,50779.85,8579.86,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2024,110819.52,19717.66,110819.52,110819.52,19717.66,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2025,69880.35,17347.53,69880.35,69880.35,17347.53,1,0.95,0,0,0,0,CONSISTENT
SYN_2026,83018.15,22375.93,83018.15,83018.15,22375.93,1,0.22,2,1,2,1,DATA_QUALITY_ISSUE
SYN_2027,102132.92,30532.3,102132.92,102132.92,30532.3,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2028,83411.54,8477.23,83411.54,83411.54,8477.23,1,0.95,0,0,0,0,CONSISTENT
SYN_2029,64786.96,11005.19,64786.96,43702.66,11005.19,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2030,46827.32,6375.3,46827.32,46827.32,6375.3,1,0.95,0,0,0,0,CONSISTENT
SYN_2031,80602.46,9162.17,80602.46,80602.46,17475.76,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2032,60656.31,7728.16,60656.31,60656.31,7728.16,1,0.95,0,0,0,0,CONSISTENT
SYN_2033,100295.45,21630.92,100295.45,100295.45,49891.63,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_2034,65438.64,22242.5,65438.64,65438.64,22242.5,1,0.95,0,0,0,0,CONSISTENT
SYN_2035,87554.64,21097.76,87554.64,87554.64,21097.76,1,0.95,0,0,0,0,CONSISTENT
SYN_2036,69690.32,19634.86,69690.32,46967.81,19634.86,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2037,62621.78,18878.24,62621.78,62621.78,18878.24,1,0.95,0,0,0,0,CONSISTENT
SYN_2038,80882.87,15719.34,80882.87,80882.87,15719.34,1,0.23,2,1,2,1,DATA_QUALITY_ISSUE
SYN_2039,72678.75,22082.61,72678.75,72678.75,22082.61,1,0.37,2,1,2,1,DATA_QUALITY_ISSUE
SYN_2040,59101.13,9781.75,59101.13,59101.13,9781.75,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2041,73282.91,18574.4,73282.91,43969.75,37148.8,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2042,77216.34,15279.9,77216.34,77216.34,15279.9,1,0.95,0,0,0,0,CONSISTENT
SYN_2043,92577.15,15796.92,92577.15,92577.15,15796.92,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2044,97471.46,12255.72,97471.46,97471.46,12255.72,1,0.95,0,0,0,0,CONSISTENT
SYN_2045,103029.05,16715.01,103029.05,103029.05,16715.01,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_2046,75522.11,13862.37,75522.11,75522.11,13862.37,1,0.95,0,0,0,0,CONSISTENT
SYN_2047,91348.57,29626.59,91348.57,91348.57,29626.59,1,0.95,0,0,0,0,CONSISTENT
SYN_2048,66432.24,14208.22,66432.24,33830.44,14208.22,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2049,42913.29,14206.64,42913.29,25747.97,28413.28,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2050,72810.94,17864.62,72810.94,72810.94,17864.62,1,0.95,0,0,0,0,CONSISTENT
SYN_2051,69554.25,18297.36,69554.25,49949.64,18297.36,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2052,53505.76,17882.34,53505.76,53505.76,17882.34,1,0.95,0,0,0,0,CONSISTENT
SYN_2053,63404.55,6939.95,63404.55,63404.55,6939.95,1,0.95,0,0,0,0,CONSISTENT
SYN_2054,61939.08,21467.31,61939.08,61939.08,21467.31,1,0.95,0,0,0,0,CONSISTENT
SYN_2055,85868.88,14102.94,85868.88,85868.88,14102.94,1,0.95,0,0,0,0,CONSISTENT
SYN_2056,81727.28,12730.86,81727.28,81727.28,12730.86,1,0.95,0,0,0,0,CONSISTENT
SYN_2057,72621.93,11436.47,72621.93,72621.93,11436.47,1,0.95,0,0,0,0,CONSISTENT
SYN_2058,61229.71,10003.31,61229.71,47891.5,10003.31,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2059,45908.92,8965.4,45908.92,45908.92,8965.4,1,0.22,2,2,1,1,DATA_QUALITY_ISSUE
SYN_2060,88350.15,29367.22,88350.15,53010.09,58734.44,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2061,44514.17,8960.87,44514.17,44514.17,8960.87,1,0.95,0,0,0,0,CONSISTENT
SYN_2062,57113.81,17328.55,57113.81,57113.81,17328.55,1,0.95,0,0,0,0,CONSISTENT
SYN_2063,106176.21,16124.7,106176.21,106176.21,16124.7,1,0.95,0,0,0,0,CONSISTENT
SYN_2064,80436.17,24906.04,80436.17,80436.17,24906.04,1,0.24,1,2,1,1,DATA_QUALITY_ISSUE
SYN_2065,74083.54,22609.11,74083.54,50699.98,22609.11,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_2066,63768.0,14252.33,63768.0,38260.8,28504.66,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_2067,89720.76,15605.87,89720.76,89720.76,15605.87,1,0.95,0,0,0,0,CONSISTENT
